job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay
74094143,Data Science Trainer,Xaltius is a technology and data-driven company with the expertise to provide innovative software solutions and training to customers around the gl...,XALTIUS PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Contract/Temp,,2024-02-28T08:41:00Z,27d ago
74285172,"Staff Data Scientist, Product, Google Search","Help serve Google's worldwide user base of more than a billion people. Product Analysts provide quantitative support, market understanding and a st...",Google Inc.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-04T06:50:00Z,22d ago
74401253,Junior Data Engineer,The Data Engineer ensures quantitative and qualitative access to data sources. He/she ensures availability of data and guarantees the quality of it...,Mindteck Singapore Pte Ltd,North-East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-12T15:12:00Z,13d ago
74434543,Senior Data Engineer - Singapore,Position Overview: We are seeking a highly skilled and experienced Senior Data Engineer to join our dynamic team. The Senior Data Engineer will be ...,BBGC,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-12T13:10:00Z,14d ago
74397324,Natural Language Processing Engineer for AI Singapore (Products),Natural Language Processing Engineer for AI Singapore (Products),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-12T11:45:16Z,14d ago
74567055,Finance Executive | Pioneer | Up to $3300,We're looking for a Finance Executive for 6 months contract with possibility to extend,PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),West Region,Accounting,Financial Accounting & Reporting,Contract/Temp,"$2,500 – $3,300 per month",2024-03-19T13:25:36Z,7d ago
74470002,Product Management Intern 900013,"Level Infinite is a global game publisher offering a comprehensive network of bespoke services for games, development teams and studios around the ...",Tencent International Service Pte. Ltd.,Central Region,Marketing & Communications,Product Management & Development,Full time,,2024-03-14T17:07:00Z,11d ago
74494569,"Senior Data Platform Engineer (Python, Hadoop, Spark, Azure, Kafka) (Contract)",• Pushing the limits: This role will be on the cutting edge of our Data / Machine Learning platform. As we push to solve more of our customer chall...,NTT Singapore Pte. Ltd.,Central Region,Information & Communication Technology,Team Leaders,Contract/Temp,,2024-03-15T10:37:00Z,11d ago
74348071,Senior data scientist,"Interacts with product and service teams to identify questions and issues for data analysis and experiments.
Develops and codes software programs, ...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-10T08:19:09Z,16d ago
74322985,[LTA-P&P] TRANSPORT PLANNER / TRANSPORT SCIENTIST,"As a Transport Analyst or Modeller in our Transport Science Unit (TSU) team, you will help shape Singapore’s urban transport environment now and fo...",Public Service Division,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-08T03:06:00Z,18d ago
74396572,Lecturer - Data Engineering [ITE College West],"As a Lecturer, your contributions go beyond teaching and facilitating learning. You will play a critical role in recognising and nurturing your stu...",Public Service Division,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-12T05:33:00Z,14d ago
74489518,Senior Data Engineer,"Basic up to $13,000 depending on experience
Location : Raffles",MTC Consulting Pte. Ltd.,Central Region,Information & Communication Technology,Engineering - Software,Full time,"$9,000 – $11,000 per month",2024-03-15T08:15:29Z,11d ago
74495076,SOC Analyst L2,"• Prepare training programme for Security Analyst and conduct knowledge sharing sessions for Security Analyst
• Fulfil Change Requests, Service Req...",Ensign InfoSecurity (Singapore) Pte. Ltd.,Central Region,Information & Communication Technology,Security,Full time,,2024-03-15T10:30:00Z,11d ago
74225931,Data Engineer (Test/Product),"As a Data Engineer, you will work with various teams to develop Smart Engineering solutions through Artificial Intelligence and Machine Learning.",ASE Singapore Pte Ltd,North Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-05T08:47:28Z,21d ago
74152430,Specialist Data Scientist,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-03-01T09:28:00Z,25d ago
74464042,"Cloud Native Engineer, ARK Large Model Platform","TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is ...",TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-14T10:41:00Z,12d ago
74435177,Software Engineer (Artificial Intelligence),"At Aztech, a one-stop integrated design and manufacturing solutions provider, the R&D department plays an integral role in design, engineering and ...",AZTECH TECHNOLOGIES PTE LTD,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-13T11:22:00Z,13d ago
74704051,Senior AI Engineer,"Lead and design, implemented, and used AI/ML models to process and analyze wireless network events data, ensuring high network sustainability.
Coll...",Pulley Ascent (Asia) Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-25T02:52:00Z,1d ago
74716344,AI Engineer,Engineering is the team responsible for building solutions to the problems that Menyala targets to solve. AI Engineers will build concept to protot...,MENYALA SINGAPORE PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-25T15:05:00Z,22h ago
74675966,Senior AI system engineer,"Write high-quality scientific papers and have the opportunity to serve as the first author of important papers.
Requirements:
Proficient in TensorF...",HPC AI TECHNOLOGY PTE. LTD.,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-03-22T17:49:00Z,3d ago
74676067,AI Engineer,"Analyze and evaluate existing AI systems and propose improvements for increased performance, accuracy, and scalability.
Collaborate with cross-func...",HPC AI TECHNOLOGY PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-22T17:49:00Z,3d ago
74674722,IT Project Manager (AI & Blockchain) - J44086,We are looking for Project Manager in handling AI & Blockchain projects to join a fast growing software company in Singapore!,ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,"$7,000 – $9,500 per month",2024-03-22T15:34:52Z,3d ago
74681720,Research Fellow for AI Singapore (Research),Research Fellow for AI Singapore (Research),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-23T10:15:13Z,3d ago
74679951,"Sr Machine Learning Engineer, Generative AI Innovation Center","As a Machine Learning Engineer in GenAIIC, you are proficient in developing and deploying advanced ML models and pipelines to solve diverse custome...",Amazon Asia Pacific Resources,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-21T02:14:00Z,5d ago
74644006,Safety Product Operations - AI Focus,"TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok sponsorship of a visa. About TikTok...",TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Product Management & Development,Full time,,2024-03-21T18:41:00Z,4d ago
74660997,AI Project Manager (Blockchain) J44068,We are seeking for a skilled and experienced Project Manager to lead our AI and Blockchain projects:,ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,"$7,500 – $10,000 per month",2024-03-22T07:11:23Z,4d ago
74642199,Communications Specialist (Tech MNC / Ai / Media Relation),Communications Specialist,Adecco Personnel Pte Ltd.,Central Region,Marketing & Communications,Public Relations & Corporate Affairs,Contract/Temp,$6k - $7k p.m.,2024-03-21T15:27:02Z,4d ago
74570549,"Field Engineering, Generative AI Product Specialist","You have expertise in Data Science, Machine Learning, Generative AI, NLP and Computer Vision and expertise in using PySpark and SQL. You will excel...",Databricks,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-19T17:10:00Z,6d ago
74623282,Project Manager (AI | Blockchain | Excellent staff benefits) J44053,"AI Blockchain projects exposure, excellent project exposure and staff benefits. 
Leading company in Singapore.",ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,"$6,800 – $10,000 per month",2024-03-21T03:12:00Z,5d ago
74531751,AI development Engineer,Responsible for the entire process from the development of industry-scale models to the delivery of applications.,XUAN LE TECHNOLOGIES PTE.LTD,Central Region,Information & Communication Technology,Engineering - Software,Full time,"$10,000 – $15,000 per month",2024-03-18T07:27:09Z,8d ago
74632854,Product Manager - Data & AI,The Product Manager has overall responsibility for achieving the sales and profit targets for the related product groups and creating the highest r...,Synnex,North-East Region,Marketing & Communications,Product Management & Development,Full time,,2024-03-21T03:33:00Z,5d ago
74653964,"Generative AI Strategist, Generative AI Innovation Center","You will partner with customers, AWS Sales, AWS service teams, AWS industry teams and AWS Professional Services delivery teams to craft industry-sp...",Amazon Asia Pacific Resources,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-20T01:08:00Z,6d ago
74560415,"Software Engineer, AI Centre for Educational Technologies - School of Computing",-,National University of Singapore,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-03-19T06:44:19Z,7d ago
74513367,AI Architect,"· Design and implement AI solutions using Microsoft Azure AI services including Azure Machine Learning, Azure Cognitive Services, Azure Databricks,...",Helical Solution,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-03-17T14:13:00Z,8d ago
74557897,Senior Executive / Assistant Manager for AI Singapore (AI Products),-,National University of Singapore,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-19T05:36:35Z,7d ago
74568700,Temporary Accounting & Admin Assistant for AI Singapore,AI Singapore is sourcing for a 6 months’ Temporary Accounting & Admin Assistant to join the Administration Team to assist in administrative tasks a...,Yale-NUS College,Central Region,Administration & Office Support,Administrative Assistants,Full time,,2024-03-19T12:39:00Z,7d ago
74519541,"Postdoctoral Fellow - Governance of AI (Case Research, Online Experiments and De",-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-18T01:52:22Z,8d ago
74533949,Temporary Accounting & Admin Assistant for AI Singapore,-,National University of Singapore,Central Region,Administration & Office Support,Administrative Assistants,Full time,,2024-03-18T09:02:20Z,8d ago
74738566,Research Associate (Computer Vision),-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T09:29:12Z,4h ago
74330972,AI and Data Platform Solution Architect/Consultant,"Understand client requirements, demonstrate the capabilities of Data and AI, particularly Large Language Models (LLMs) and architect solutions",Peoplebank Singapore Pte Ltd,West Region,Information & Communication Technology,Architects,Contract/Temp,,2024-03-15T12:55:50Z,11d ago
74464871,Software Engineer (Microsoft Cloud for ISV and AI),"The Microsoft Cloud for ISVs (MCfISV) team builds platforms & services that enable Independent Software Vendors (ISVs) to transform, innovate and d...",Microsoft,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-14T12:18:00Z,12d ago
74486269,Motion Graphics Designer - AI tools / Figma (J43915),"Seeking Motion Graphics Designer to craft compelling visuals, lead projects, and innovate in digital storytelling. Join our team now",ScienTec Consulting Pte Ltd,Central Region,Design & Architecture,Web & Interaction Design,Full time,"$3,400 – $5,000 per month",2024-03-15T06:47:48Z,11d ago
74434343,Technical Sales Specialist (TSS): AI for Edge,Regional customer support and will be responsible for regional team spanning multiple sales organizations and BU resources to achieve the sales tea...,Intel Technology Asia Pte Ltd,Central Region,Information & Communication Technology,Sales - Pre & Post,Full time,,2024-03-13T11:20:00Z,13d ago
74721248,Algorithm Engineer (R&D),If you want to help enable the technological innovations of tomorrow and make a positive impact on our company and culture apply for a career at KLA.,Job-Skills Integrator - Precision Engineering (JSIT-PE),North-East Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-26T00:12:29Z,13h ago
74430148,"VP / AVP, Enterprise AI/ML Governance Specialist, Transformation Group",Refer a friend Submit a candidate's profile,DBS Bank Limited,Central Region,Accounting,Management,Full time,,2024-03-13T06:54:00Z,13d ago
74663020,Software Engineer/ Vision,Perform design and develop software for automated Computer Vision Equipment and oversees the development life cycle,Talent Trader Group Pte Ltd,Central Region,Engineering,Electrical/Electronic Engineering,Full time,"$4,500 – $6,500 per month",2024-03-22T08:41:40Z,4d ago
74392130,Senior Research Fellow (AI & Tech),Senior Research Fellow (AI & Tech),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-12T07:55:48Z,14d ago
74395465,Project Manager (AI) - J43963,We are looking for Project Manager with experience in managing AI & Blockchain projects to join a fast growing software company in Singapore!,ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,"$7,000 – $9,500 per month",2024-03-12T09:45:13Z,14d ago
74348772,AI Cloud Product Manager/Senior Product Manager– ID: 602442,Hiring a Product Manager/Senior Product Manager with AI expertise to drive innovation and efficiency in industry projects.,PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,Information & Communication Technology,Product Management & Development,Full time,"$10,000 – $15,000 per month",2024-03-10T15:41:33Z,15d ago
74351670,Programme Manager for AI Singapore,Programme Manager for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-11T00:15:28Z,15d ago
74664821,Software Engineer (Vision),"- Major Manufacturing MNC in Singapore
- Newly Created role
- Key Innovation Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,To be advised,2024-03-22T09:28:47Z,4d ago
74697588,Postdoctoral Associate (Design human-machine systems),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-03-25T03:25:19Z,1d ago
74338015,Internship: AI Consultant (May - Aug 2024),"• Apply generative AI machine learning and big data to build, manage and automate applications and pipelines for analytics & HR platform
• Prototyp...",IBM SERVICES TALENT DELIVERY PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-08T16:17:00Z,17d ago
74640883,Machine learning engineering manager,"Currently in the ""build"" stage, they are looking for a ML Engineering Manager who will lead a team and develop ML solutions on cloud to advance the...",Hyphen Partners,Central Region,Information & Communication Technology,Management,Full time,,2024-03-21T09:43:00Z,5d ago
74612540,"Machine Learning Engineer, App Ads and Gaming",The App Ads and Gaming team empowers TikTok's global monetization (billion-dollar business) via efficiently delivering application ads on TikTok. O...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-20T18:50:00Z,5d ago
74662582,Deep Learning Software Development Engineer,"Seeking AI / Deep Learning Software Development Engineer
Require Masters in Computer Science Engineering",Good Job Creations (Singapore) Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$5,000 – $7,000 per month",2024-03-22T08:20:56Z,4d ago
74663035,Software Engineer C++,Perform design and develop software for automated Computer Vision Equipment and oversees the development life cycle,Talent Trader Group Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$4,500 – $6,500 per month",2024-03-22T08:42:22Z,4d ago
74729830,Professional Officer (All Levels) in Diagnostic Radiography,-,Singapore Institute of Technology,Central Region,Healthcare & Medical,Medical Imaging,Contract/Temp,,2024-03-26T04:43:03Z,9h ago
74325918,"Senior/Staff Software Engineer, Edge AI - Toolchain","At OMNIVISION, we know that happy employees are critical to success, so we’ve created a culture focused on three tenets: Thrive, Engage, Innovate",OmniVision Technologies Singapore Pte Ltd,West Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-08T08:27:59Z,18d ago
74326588,Research Assistant in AI and Machine Learning,Research Assistant in AI and Machine Learning,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-08T08:55:38Z,18d ago
74497398,Machine Learning Software Engineer,"You'll be an experienced software engineer with machine learning concept. Working in an agile cross-functional team, you will contribute to the dev...",Dyson Operations Pte Ltd,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-15T10:36:00Z,11d ago
74309178,"Senior/Research Engineer (AI/ML), Computing and Intelligence, IHPC","Senior / Research Engineer (AI/ML), Conputing Intelligence, IHPC","Agency for Science, Technology and Research (A*STAR)",Central Region,Information & Communication Technology,Other,Full time,,2024-03-08T01:25:08Z,18d ago
74308109,AI & Data Solution Architect,· Utilize knowledge of Data & AI capabilities to create compelling demonstrations tailored to client needs. Showcase how AI/LLMs can address specif...,YM GLOBAL TECHNOLOGIES SDN. BHD.,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-07T20:12:00Z,18d ago
74309540,Research Associate (AI algorithm) (R00014047),-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-08T01:37:57Z,18d ago
74612269,RESEARCH AND DEVELOPMENT (R&D) DIRECTOR,"If you are passionate about building aligned, superhuman AI and want to work with a talented and driven team, we encourage you to apply for this ex...",OKRATIN SOLUTIONS PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-20T18:44:00Z,5d ago
74292480,AI Project Manager (Global) -J43918,"Lead groundbreaking AI projects to redefine industries and shape the future as our dynamic AI Project Manager!""",ScienTec Consulting Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,"$8,000 – $10,000 per month",2024-03-07T09:55:56Z,19d ago
74434353,"Software Engineer, Machine Learning, Search - Singapore","Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with informat...",Google Inc.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-13T11:24:00Z,13d ago
74231686,"Manager/Assistant Manager, AI Office (2-year contract)",You support the CGH Artificial Intelligence and Digital (AID) Committee and CGH Chief Data and Digital Officer (CDDO) on administrative matters.,Changi General Hospital,East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-05T15:54:45Z,20d ago
74296765,"Technology Consulting, Manager (Cloud & AI Architect)","Responsible for current state assessment, requirement definition, solution design, architecture blueprint, technology roadmap, development and depl...",KPMG Services Pte Ltd,Central Region,Information & Communication Technology,Consultants,Full time,,2024-03-07T10:46:00Z,19d ago
74246523,Research Associate (AI Law) (R00015991),-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-06T05:26:21Z,20d ago
74248390,"Head, Data Engineering & AI - Research Office, NUSMed (2-year contract) - Resear",-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Contract/Temp,,2024-03-06T06:36:23Z,20d ago
74612607,"Machine Learning Research Scientist, Business Integrity",Our Business Integrity team has a strong user focus and a dedication to technical excellence. We aim to meet our users’ needs with reliable and hig...,TIKTOK PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-20T18:51:00Z,5d ago
74284698,Strategy Product Manager - AI Innovation Products,"Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, ...",BYTEDANCE PTE. LTD.,Central Region,Marketing & Communications,Product Management & Development,Full time,,2024-03-06T13:21:00Z,20d ago
74246484,Research Associate in Energy Studies Institute (Specialised in AI and ML),-,National University of Singapore,Central Region,Healthcare & Medical,Clinical/Medical Research,Full time,,2024-03-06T05:24:55Z,20d ago
74204984,"Customer Engineer, AI Search, Google Cloud","As a Customer Engineer, you will work with technical Sales teams as a machine learning subject matter expert to differentiate Google Cloud to our c...",Google Inc.,Central Region,Information & Communication Technology,Sales - Pre & Post,Full time,,2024-03-04T18:10:00Z,21d ago
74202822,Data and AI Technology Sales Specialist,"A Technology Sales Specialist role (what we internally call a, ‘Brand Sales Specialist’) in IBM’s Data & AI brand means accelerating enterprises’ s...",IBM SERVICES TALENT DELIVERY PTE. LTD.,Central Region,Sales,Sales Representatives/Consultants,Full time,,2024-03-04T15:33:00Z,21d ago
74246455,Research Fellow in Energy Studies Institute (Specialised in AI and ML),-,National University of Singapore,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-06T05:23:34Z,20d ago
74286300,Event Marketing Specialist (Ai - Tech / Education),"- Develop detailed strategies for marketing activities and collaborate with cross-functional teams such as growth, operations, product management, ...",DADACONSULTANTS PTE. LTD.,Central Region,Marketing & Communications,Event Management,Full time,,2024-03-05T11:50:00Z,21d ago
74285182,AI  / LLM Internship,"We are looking for students or freshly graduated, or professional interns to work on the AI and LLM part of our project. Key activities include:
- ...",Levanto,West Region,Marketing & Communications,Marketing Communications,Full time,,2024-03-05T09:08:31Z,21d ago
74541284,Principal ML Engineer,You will lead multiple live applications of machine learning (ML) while influencing future product development. This role will be a great mix of te...,SPACEAGE LABS PTE. LTD.,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-18T14:25:00Z,7d ago
74485694,"Research Officer, Computer Vision and Pattern Discovery (BII)",Work with a team of data scientist and data engineers to develop AI platform,"Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-15T06:34:22Z,11d ago
74495764,Machine Learning Lead,"We are seeking for individuals with grit and passion, an insatiable intellectual curiosity and a heart for people to amplify effectiveness as a tea...",Minden International,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-15T10:27:00Z,11d ago
74327893,Video Anaytics Engineer,We are looking for candidates to fulfil a role in AI Team as Artificial Intelligence Engineer. He/ She will be part of a dynamic team involved in d...,Hendricks Corp,North-East Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-08T05:11:00Z,18d ago
74565992,ASIC and FPGA Functional Correctness Verification,"ASIC and FPGA SoC Verification to prove the functional correctness of RTL designs.
KEY RESPONSIBILITIES:
Contribute to verification flow improvemen...",Advanced Micro Devices (S) Pte Ltd,East Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-19T10:46:00Z,7d ago
74433439,Software Engineer (Computer Vision),"- Major Manufacturing MNC in Singapore
- Newly Created role
- Key Innovation Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,To be advised,2024-03-13T12:34:44Z,13d ago
74172607,AI Infrastructure Consultant,Invosystems is seeking a highly skilled and experienced AI Infrastructure Consultant to join our dynamic team. The successful candidate will play a...,InvoSystems Solutions Pte Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-03T10:52:00Z,23d ago
74346709,Artificial Intelligence/ Machine Learning Enginner,NA,QUESS SINGAPORE,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,"$5,000 – $7,000 per month",2024-03-10T04:20:26Z,16d ago
74507968,Postdoctoral Associate,"The ""Mens, Manus and Machina—How AI Empowers People, Institutions and Cities in Singapore (M3S)"" project is dedicated to exploring the potential of...",SingaporeMIT Alliance for Research and Technology,Central Region,Education & Training,Teaching - Tertiary,Full time,,2024-03-16T08:19:50Z,10d ago
74162798,Lecturer/School of Informatics & IT (Diploma in Applied AI),"Lecturer in School of Informatics & IT (Diploma in Applied AI)
This is a contract position.
[What you will be working on]
• To conduct lessons in t...",Public Service Division,Central Region,Education & Training,Teaching - Tertiary,Full time,,2024-03-01T22:32:00Z,24d ago
74568397,Algorithm engineer,"Here, you will work with the most innovative people, stay on the cutting edge, and do innovative algorithmic research for unique products. You will...",SHOKZ (SINGAPORE) PTE. LTD.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-19T12:36:00Z,7d ago
74162793,Senior Manager (AI Engineer) (Dept of Transformation & Digitalisation),You will be responsible for overseeing the delivery of cutting-edge artificial intelligence and machine learning products from conception to deploy...,Public Service Division,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-01T22:32:00Z,24d ago
74456485,Software Engineer (Vision),"- Major Manufacturing MNC in Singapore
- Newly Created role
- Key Innovation Role",Hudson Global Resources ( HQ ),Central Region,Information & Communication Technology,Engineering - Software,Full time,To be advised,2024-03-14T06:18:36Z,12d ago
74495338,"Cloud Native Engineer, ARK Large Model Platform","Responsible for Ark Large Model Platform development on Volcano Engine, researching systematic solutions on large model solution implementations an...",TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-15T10:34:00Z,11d ago
74158340,Data & AI Solution Specialist,Drives Data and Artificial Intelligence consumption with new and existing customers. Identifies market and customer needs and collaborates with int...,Microsoft,Central Region,Sales,Sales Representatives/Consultants,Full time,,2024-03-01T10:55:00Z,25d ago
74502744,"Manager, IT","As a Generative AI Specialist, you will:
Identify Opportunities: Proactively seek out and identify potential applications for Generative AI within ...",ST Engineering Ltd,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-15T12:00:00Z,11d ago
74146477,Trainer/ Adult Training Educator (Marketing & AI Course),"Commitment to personal development with extensive training in sales, leadership, and entrepreneurship.
A dynamic, enjoyable, and stimulating work s...",Dr.SOS,Central Region,Human Resources & Recruitment,Training & Development,Part time,,2024-03-01T02:36:00Z,25d ago
74499433,Senior/Research Assistant,We are seeking machine learning and image recognition specialist to join our project team. The ideal candidate preferably has the background in mac...,SUTD (Singapore University of Technology & Design),Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-15T15:09:00Z,10d ago
74132464,"Senior Manager/Assistant Vice President (AI), DISG","The Singapore Economic Development Board (EDB), a government agency under the Ministry of Trade and Industry, is responsible for strategies that en...",Public Service Division,Central Region,Sales,New Business Development,Full time,,2024-02-29T20:58:00Z,25d ago
74078500,AI ASIC Engineer Entry-Level Chip Design,Join a fast-growing multi-national AI accelerator company. We are growing our hardware design team in Singapore with multiple entry-level positions!,Expedera R&D Pte Ltd,Central Region,Engineering,Electrical/Electronic Engineering,Full time,"$4,000 – $6,000 per month",2024-02-28T03:21:30Z,27d ago
74099331,Senior AI Solutions Architect,We are seeking an experienced technical manager to lead our engineering team. This team is responsible for the development of LTS AI products and m...,LAWNET TECHNOLOGY SERVICES PTE. LTD.,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-02-28T18:43:00Z,26d ago
74120492,AI & Advanced Analytics Consultant,We are looking for an AI & Advanced Analytics Consultant to enhance our team's capability in deploying artificial intelligence and advanced analyti...,Bioquest Advisory,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-02-29T06:44:00Z,26d ago
74082516,AI Courseware Engineer (Innovation) for AI Singapore,AI Courseware Engineer (Innovation) for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-02-28T04:45:44Z,27d ago
74109572,"Technology Consulting, Manager (Cloud & AI Architect)","Responsible for current state assessment, requirement definition, solution design, architecture blueprint, technology roadmap, development and depl...",KPMG Services Pte Ltd,Central Region,Information & Communication Technology,Consultants,Full time,,2024-02-29T00:14:00Z,26d ago
74109389,Executive / Senior Executive (Innovation) for AI Singapore,Executive / Senior Executive (Innovation) for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-02-29T03:26:15Z,26d ago
74108935,Executive / Senior Executive (Innovation) for AI Singapore,Executive / Senior Executive (Innovation) for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-02-29T03:16:05Z,26d ago
74090774,Postdoctoral Associate (AI for Human Capital Development in Future of Work),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:41:54Z,27d ago
74090517,Research Scientist (Designing human-AI teams) (CS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:32:00Z,27d ago
74067808,"Technology Consulting, Manager (Cloud & AI Architect)","Tertiary Qualification in Computer Science, Information Technology, Information Systems, Computer Engineering, Business, Mathematics, or related di...",KPMG Services Pte Ltd,Central Region,Information & Communication Technology,Architects,Full time,,2024-02-27T15:57:00Z,27d ago
74090405,Postdoctoral Associate (Designing human-AI teams) (CS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:27:41Z,27d ago
74028623,AI Researcher,"Highly driven and able to work individually and as part of a team.
We regret to inform you that only shortlisted candidates will be contacted.",PENTAS VISION PTE. LTD.,West Region,Information & Communication Technology,Testing & Quality Assurance,Full time,,2024-02-26T07:10:00Z,1mo ago
